person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Claudiu Dima,claudiudima,claudiudima@141.ro,1251130326921,1916-10-16,"Drumul Viorel Ene Nr. 83, Moreni, 524470",0722 015 748,cd:41:1a:af:86:59,3.163.34.43,RO79NPEI1405779239766511,2025-01-30 03:34:27,30922,930,594,736377
Mugurel Aanei,mugurelaanei,mugurelaanei@141.ro,1810408173340,1987-04-08,"Drumul Cristea, Alesd, 328703",0243 589 508,c0:a8:97:7f:2c:6d,55.134.118.213,RO41PSXU3254971479659227,2024-05-21 08:16:26,10436,762,312,711098
Bartolomeu Georgescu,bartolomeugeorgescu,bartolomeugeorgescu@email.ro,5180417331622,1932-08-29,"Drumul Mazilescu Nr. 82 Bl. 74  Sc. 64 Ap. 685, Jibou, 308768",0744 038 515,81:91:c7:36:86:9a,33.106.219.13,RO77HFND4330947023386842,2024-05-16 12:14:04,1391,153,363,1791586
Antonela Marin,antonelamarin,antonelamarin@kappa.ro,5060931409224,1972-03-13,"Strada Beniamin Dima Nr. 230, Beclean, 440192",0247 961 194,90:a8:63:b5:00:1a,25.149.238.90,RO36KHIW4052196191384858,2024-10-16 23:17:14,7474,346,296,1534227
Claudiu Nemeș,claudiunemeș,claudiunemeș@email.ro,7950913443414,1919-10-21,"Strada Eliana Oprea, Ramnicu Sarat, 787544",0730 223 808,9e:a2:06:65:61:3b,139.176.164.173,RO85GGGW8078180113612671,2024-12-30 02:22:31,27007,174,152,354810
Alexandru Stancu,alexandrustancu,alexandrustancu@email.ro,7050707312708,2015-10-23,"Drumul Dinu, Intorsura Buzaului, 731234",0730 911 456,b6:65:56:88:6c:16,152.224.239.188,RO14XXQU9855424452396578,2024-05-18 10:52:48,34296,856,211,1295209
Avram Pop,avrampop,avrampop@post.ro,8670404038231,1933-02-19,"Bulevardul Ionescu, Timisoara, 107330",0247 529 638,ff:d5:80:50:3e:76,187.252.85.159,RO66WFHF5895173833044193,2024-12-09 19:57:38,6157,802,517,1387065
Ștefana Suciu,ștefanasuciu,ștefanasuciu@email.ro,2781007259444,1971-08-18,"Bulevardul Diaconescu Nr. 99 Bl. 45  Sc. 31 Ap. 593, Navodari, 825875",0724 794 186,7f:52:c0:c9:92:96,213.6.155.215,RO11IIMY2951363577841922,2024-10-22 15:39:53,11172,406,249,1082154
Casian Eftimie,casianeftimie,casianeftimie@kappa.ro,2841201515753,1948-12-25,"Drumul Suciu Nr. 20, Filiasi, 466606",0253 281 666,a9:6f:89:88:bf:cf,181.138.227.195,RO95DQSF4559794139310294,2024-05-30 15:58:16,17624,377,388,1740076
Cezara Tudor,cezaratudor,cezaratudor@gmail.com,3301003463044,2017-05-03,"Aleea Eftimie Nr. 511, Fagetel (Remetea), 661898",0764 661 284,e3:73:2d:e7:c9:26,221.44.24.12,RO92GFWH8556618045270394,2024-09-09 19:55:48,31447,984,120,1549320
Marius Mocanu,mariusmocanu,mariusmocanu@email.ro,8530321521031,1971-09-09,"Soseaua Toma Nr. 98, Borsa, 131795",0233 002 042,5f:9b:ce:57:79:43,197.236.151.248,RO43BXGG1949379048041548,2025-03-09 21:43:27,11661,50,155,1672039
Nicolae Manole,nicolaemanole,nicolaemanole@zzup.ro,2551213378243,1940-08-08,"Intrarea Dochioiu Nr. 214, Poiana Mare, 978612",0268 064 861,63:aa:c5:0e:f4:e0,170.178.34.182,RO32XHGX4410576827819304,2024-08-24 21:48:53,22724,998,483,340420
Răzvan Tomescu,răzvantomescu,răzvantomescu@gmail.com,8860428193112,1937-12-02,"Bulevardul Janeta Tomescu, Modelu, 173104",0758 958 075,56:f2:de:e3:a4:77,154.234.228.236,RO56HJGC1047662966223846,2025-03-06 00:32:16,10075,734,593,911749
Damian Gheorghiu,damiangheorghiu,damiangheorghiu@141.ro,4460621349808,1939-07-18,"Intrarea Anaida Tabacu Nr. 697 Bl. 75  Sc. 78 Ap. 566, Buzau, 227982",0737 111 408,0f:fe:c7:ab:f8:cd,168.180.220.235,RO11QFHE3589559805400430,2024-09-07 01:26:22,30059,515,257,1995465
Ștefana Gheorghiu,ștefanagheorghiu,ștefanagheorghiu@zzup.ro,6840318332694,1942-01-01,"Strada Preda, Sannicolau Mare, 985629",0248 028 573,61:d2:64:91:00:c9,217.208.106.208,RO87NOKP0493761066606350,2024-10-12 12:39:40,11989,979,70,463971
Aglaia Dochioiu,aglaiadochioiu,aglaiadochioiu@acasa.ro,3010407288448,1987-09-02,"Bulevardul Popa Nr. 66 Bl. 95  Sc. 82 Ap. 975, Cornetu, 274421",0233 879 649,55:65:14:b7:d0:4a,75.215.189.31,RO43IYNQ4783774975912542,2024-08-18 12:54:41,34773,700,54,1242667
Cornel Dobre,corneldobre,corneldobre@email.ro,5770324333910,1983-03-07,"Strada Oprea Nr. 543, Cisnadie, 544999",0726 526 539,47:dd:98:c4:a8:44,206.50.197.103,RO62MPCS2030961904676281,2024-12-31 04:27:40,8589,489,608,1932779
Agnos Ababei,agnosababei,agnosababei@kappa.ro,8251219195436,2005-04-11,"Intrarea Florea Nr. 33 Bl. 77  Sc. 16 Ap. 234, Buftea, 771898",0735 202 615,31:e3:f0:02:7e:13,59.29.15.79,RO28TCEB7185344658031992,2024-04-29 09:39:07,26604,962,72,657863
Marius Suciu,mariussuciu,mariussuciu@acasa.ro,7360930262453,1960-03-21,"Strada Pop Nr. 282 Bl. 45  Sc. 82 Ap. 576, Pucioasa, 475245",0735 224 478,ca:f7:da:3f:bd:f3,62.111.141.176,RO90ZUQK6931969166026603,2024-07-07 06:08:27,30445,308,762,270674
Magdalena Tomescu,magdalenatomescu,magdalenatomescu@email.ro,6431013422002,2006-01-17,"Drumul Pușcașu Nr. 898 Bl. 70  Sc. 34 Ap. 245, Buzau, 822844",0726 434 357,c8:84:44:6a:6d:9c,94.8.115.58,RO17ODIE3002990447451563,2025-03-01 12:30:00,5940,124,675,967143
Roxelana Stănescu,roxelanastănescu,roxelanastănescu@acasa.ro,1200725215061,1909-05-26,"Intrarea Oprea Nr. 72, Voluntari, 825350",0234 076 045,65:f3:a8:3e:8a:83,46.223.64.86,RO94XBWL5288152576379400,2024-06-16 20:11:10,4300,306,221,1096217
Iulia Stoica,iuliastoica,iuliastoica@gmail.com,1240920208830,1948-08-11,"Strada Tabacu, Bosanci, 253311",0761 413 652,42:ec:5f:02:a7:f6,189.43.8.16,RO18XJML1270953196822341,2025-01-13 17:50:09,15156,280,616,325568
Varvara Niță,varvaraniță,varvaraniță@post.ro,5801201344335,1962-08-13,"Drumul Ruxandra Dinu Nr. 233, Medgidia, 367185",0749 371 666,be:40:07:ca:47:9e,77.39.100.224,RO21PFRE2883023208603373,2024-11-15 23:53:25,20457,878,26,1325821
Viorel Dumitrescu,vioreldumitrescu,vioreldumitrescu@gmail.com,3850431211114,1989-04-17,"Soseaua Florea Nr. 30, Oradea, 342274",0242 828 681,99:7c:d3:2a:bf:c1,199.95.215.250,RO89ETJL1562102345580059,2024-06-01 20:55:27,4477,241,779,580719
Ilarie Stănescu,ilariestănescu,ilariestănescu@acasa.ro,1321223412290,1981-08-25,"Aleea Adi Florea Nr. 62 Bl. 75  Sc. 53 Ap. 382, Dabuleni, 987179",0737 464 093,fc:d4:53:79:b7:4f,92.248.53.148,RO89XNOW8147958385468460,2024-10-10 01:18:14,29893,945,450,368731
Denisa Pop,denisapop,denisapop@kappa.ro,7320621054181,2000-05-07,"Bulevardul Nadia Ababei, Iasi, 974444",0252 237 143,fb:96:62:6f:10:b3,24.32.51.88,RO40QZMY7499153049951727,2025-03-27 03:24:20,30368,593,577,1831561
Dorin Ene,dorinene,dorinene@post.ro,6770101071088,1936-05-03,"Aleea Gheorghiu Nr. 630, Talmaciu, 445377",0743 765 155,54:07:19:0b:e7:26,56.217.30.44,RO62VRYX9769018249954523,2024-08-31 01:34:46,1208,866,479,1376038
Mădălin Preda,mădălinpreda,mădălinpreda@zzup.ro,8871118074935,1948-03-20,"Bulevardul Cristina Manole Nr. 86, Deta, 164855",0735 416 495,d7:c6:d1:62:84:b5,53.93.105.24,RO45ALOR3322009164647819,2024-06-27 20:15:11,20136,454,753,319355
Dina Dima,dinadima,dinadima@141.ro,6490421077715,1924-10-17,"Bulevardul Florea Nr. 92 Bl. 29  Sc. 99 Ap. 412, Corabia, 738219",0751 303 089,9d:da:b4:9b:92:99,96.152.127.73,RO44DVXJ0555095246035755,2024-10-17 19:45:00,2664,736,76,795009
Silviana Nemeș,silviananemeș,silviananemeș@acasa.ro,6210608457353,1935-06-28,"Intrarea Tabacu Nr. 95 Bl. 28  Sc. 65 Ap. 629, Buftea, 957843",0752 351 471,d3:23:ed:12:f4:bb,139.150.30.84,RO52TOIW8632567087263271,2024-11-01 03:42:29,2588,373,70,100777
Andrada Mocanu,andradamocanu,andradamocanu@post.ro,3981112202015,1916-09-06,"Intrarea Dinu Nr. 32 Bl. 88  Sc. 67 Ap. 782, Turda, 952756",0251 712 528,4c:70:03:8e:20:ea,181.163.71.109,RO25HBCW3241729465373682,2025-04-12 03:13:07,6965,759,389,14468
Draga Nemeș,draganemeș,draganemeș@acasa.ro,8470627252367,1975-05-09,"Bulevardul Aanei Nr. 62 Bl. 21  Sc. 34 Ap. 987, Intorsura Buzaului, 795847",0784 848 475,53:70:d1:c8:38:b0,12.2.240.88,RO94DLTH0833182910414984,2024-09-19 19:33:20,34217,117,357,1874587
Relu Dobre,reludobre,reludobre@post.ro,1630920152847,1949-08-19,"Intrarea Pop, Motatei, 649111",0746 281 966,a5:f1:76:a6:b0:4e,141.250.245.130,RO20PYWD8939306145206995,2024-06-25 19:02:55,13710,532,243,1291268
Elodia Stancu,elodiastancu,elodiastancu@post.ro,5251113158955,2002-02-19,"Strada Mocanu, Braila, 524566",0258 078 902,4c:d6:6d:8f:24:80,119.206.220.232,RO88CVYL2287929782791830,2024-08-24 07:39:48,13553,676,537,1933707
Octaviana Dobre,octavianadobre,octavianadobre@gmail.com,5300117270711,2007-12-25,"Intrarea Cristea Nr. 897, Pascani, 174008",0736 930 731,87:ca:5e:5e:d0:49,214.247.202.151,RO45SQHF9675290519291115,2024-06-28 04:50:36,12693,665,224,1250284
Gențiana Ardelean,gențianaardelean,gențianaardelean@email.ro,5300302098013,1976-02-17,"Strada Dumitrescu, Toplita, 519485",0235 405 770,da:89:28:37:a8:71,151.174.147.175,RO60TYSR8069598785820833,2024-04-19 02:40:52,24287,734,744,319004
Casandra Toma,casandratoma,casandratoma@141.ro,6610129263785,1940-06-04,"Soseaua Dochioiu, Popesti-Leordeni, 851523",0768 432 503,da:e1:0d:cb:3a:f4,60.12.131.228,RO37RMPW9101946646137383,2024-06-25 09:51:52,769,407,341,594709
Haralamb Tomescu,haralambtomescu,haralambtomescu@kappa.ro,6081004261310,1936-01-02,"Aleea Nistor Nr. 91 Bl. 58  Sc. 35 Ap. 147, Marghita, 240040",0761 614 268,d8:40:e4:46:87:47,215.112.240.242,RO67VYWI3671446631822426,2025-04-07 20:56:54,8270,90,357,989500
Teodora Tabacu,teodoratabacu,teodoratabacu@kappa.ro,4501216317961,1943-05-13,"Strada Mazilescu Nr. 529, Targu Neamt, 625926",0784 560 601,c8:f5:1d:05:f5:7c,37.80.65.171,RO09QRKU6150126277662718,2024-11-01 11:41:34,25955,487,653,855893
Cosmin Albu,cosminalbu,cosminalbu@141.ro,2780109353438,1917-09-13,"Aleea Eftimie, Baile Borsa, 942808",0730 494 030,d0:80:64:75:74:12,52.80.111.135,RO26HEBD4535744349346972,2024-06-28 09:34:20,30402,438,20,1400694
Eric Albu,ericalbu,ericalbu@zzup.ro,5130610216849,1942-04-11,"Soseaua Cătălina Preda, Borsa, 798492",0239 077 284,e9:3c:01:96:7a:d4,92.182.5.52,RO22VIQR2285964977880209,2024-12-05 16:30:07,7830,291,737,431112
Irina Marin,irinamarin,irinamarin@141.ro,2471020371195,1945-07-31,"Bulevardul Cristea, Strehaia, 772993",0269 219 666,74:ad:1d:49:fb:d3,72.184.130.55,RO63HZOT8297901564902212,2024-11-11 00:41:06,10348,312,1,1396170
Leontin Manole,leontinmanole,leontinmanole@141.ro,3420926396083,1915-10-29,"Soseaua Nemeș Nr. 76, Raducaneni, 181950",0735 412 471,4b:8d:64:ea:8a:09,149.58.0.231,RO65JNXV7531898593276992,2025-03-27 10:05:06,24046,530,246,770298
Iosif Ioniță,iosifioniță,iosifioniță@141.ro,7680124322960,1988-01-29,"Bulevardul Eftimie, Podu Iloaiei, 616225",0735 773 248,e2:ba:19:42:2c:8d,218.122.143.213,RO88TUKL2964934653640161,2024-10-17 01:48:33,13550,111,143,403555
Măriuca Stoica,măriucastoica,măriucastoica@141.ro,5320318106481,2014-04-11,"Soseaua Pușcașu Nr. 985, Suceava, 816712",0740 357 200,25:87:52:fa:ee:4e,55.127.8.119,RO82UFFQ0719415726202434,2025-03-02 21:42:10,28619,459,42,818687
Zenobia Ene,zenobiaene,zenobiaene@141.ro,8260905151655,1987-03-13,"Aleea Ene Nr. 408 Bl. 46  Sc. 65 Ap. 686, Lipova, 869782",0234 554 908,99:58:23:91:ab:1d,32.178.242.209,RO37CMYY1149993163949396,2025-01-06 03:04:29,29524,740,292,272711
Dumitra Florea,dumitraflorea,dumitraflorea@gmail.com,3920420124765,1954-04-04,"Drumul Otilia Georgescu, Santana, 929830",0268 116 855,a9:7b:21:36:70:0f,171.100.62.191,RO97LTAS9105626987900933,2024-07-01 04:24:18,14120,593,256,124765
Matei Toma,mateitoma,mateitoma@zzup.ro,1900531101302,1959-08-26,"Bulevardul Roxana Marin, Jilava, 118411",0756 411 554,3f:bb:c9:28:f9:34,79.144.58.153,RO97UEBY1585996513718549,2025-02-04 12:55:46,22034,768,795,1208925
Gențiana Stoica,gențianastoica,gențianastoica@141.ro,7920416445511,1916-03-02,"Bulevardul Theodor Ene Nr. 111 Bl. 59  Sc. 72 Ap. 378, Satu Mare, 740306",0235 663 238,42:0d:53:5f:53:68,105.204.94.169,RO67UNBK8715965258053743,2024-11-16 14:29:37,23806,848,601,1914794
Zamfir Florea,zamfirflorea,zamfirflorea@kappa.ro,5500714230100,1997-07-23,"Bulevardul Nistor Nr. 82 Bl. 23  Sc. 95 Ap. 969, Bocsa, 168474",0765 882 528,49:f4:f2:dd:e5:e4,115.59.108.68,RO65FRWU9989451455631397,2024-07-17 16:59:06,11694,166,608,982874
Răducu Florea,răducuflorea,răducuflorea@gmail.com,3500115271467,1940-06-08,"Drumul Agnos Dima Nr. 24 Bl. 42  Sc. 77 Ap. 381, Campia Turzii, 850118",0247 760 911,0d:59:7a:29:5c:8c,194.191.238.125,RO98KNDJ2946617677396123,2024-12-31 11:10:28,14967,32,440,975557
Bănel Barbu,bănelbarbu,bănelbarbu@zzup.ro,4160610307410,1935-06-05,"Drumul Popescu Nr. 782 Bl. 55  Sc. 57 Ap. 833, Lugoj, 571008",0762 842 685,de:7e:55:fb:7b:a5,45.74.199.180,RO42QIZG5456996600410296,2025-01-26 13:30:36,7940,890,740,908231
Eufrosina Eftimie,eufrosinaeftimie,eufrosinaeftimie@acasa.ro,1550726135871,1911-01-31,"Soseaua Stancu Nr. 957 Bl. 13  Sc. 54 Ap. 138, Valea Mare (Negresti), 969411",0757 926 901,fe:4d:1f:08:87:6d,60.220.19.132,RO74UXMJ6586967819727145,2025-02-17 12:30:00,22708,919,240,1442816
Emanoil Florea,emanoilflorea,emanoilflorea@zzup.ro,4680826061353,1982-06-09,"Strada Dinu, Strehaia, 286397",0256 844 165,48:a1:23:15:1e:81,108.174.99.121,RO93DKDN2544298774366098,2025-02-12 18:00:16,13818,307,492,1063474
Titus Dinu,titusdinu,titusdinu@kappa.ro,2720216373952,1987-02-19,"Bulevardul Rica Florea, Slatina, 416112",0729 665 703,b8:5e:13:f5:06:9a,206.87.109.84,RO89NXHO5754897189682833,2024-05-17 18:58:01,7866,101,540,1667183
Lucia Mocanu,luciamocanu,luciamocanu@gmail.com,4440701310953,1917-08-26,"Strada Albu, Dobroesti, 505378",0755 197 865,fc:f8:f2:b9:cd:ba,219.183.178.1,RO82IVAT8255662811602554,2024-11-05 22:57:09,10235,197,359,1469663
Draga Stoica,dragastoica,dragastoica@kappa.ro,5531209254618,1971-11-17,"Bulevardul Cristea, Corund, 836743",0757 316 387,37:c5:0e:6b:9a:d1,87.91.45.41,RO91LETF4306403957713093,2024-06-18 11:33:05,27334,224,741,1393300
Semenica Stănescu,semenicastănescu,semenicastănescu@acasa.ro,1320501331006,2020-01-08,"Soseaua Eftimie Nr. 581, Buhusi, 832037",0763 220 789,dc:c2:ff:55:95:d2,177.234.185.53,RO18ZJDS6457262611169167,2024-10-14 03:31:29,11048,30,274,1276793
Savina Albu,savinaalbu,savinaalbu@kappa.ro,1680113371085,2011-05-14,"Bulevardul Diaconu Nr. 13 Bl. 14  Sc. 44 Ap. 183, Siria, 404559",0267 301 184,72:85:dd:13:b2:d4,163.255.91.70,RO94JAKH1765071892874812,2024-10-12 18:56:51,34703,111,27,183501
Agata Ionescu,agataionescu,agataionescu@zzup.ro,5950921329391,1993-12-05,"Intrarea Niță, Rovinari, 640476",0263 909 304,39:e0:3e:e5:07:b4,51.104.236.132,RO96XBOD0702099637222221,2024-09-26 07:10:54,820,84,66,704198
Paula Stoica,paulastoica,paulastoica@email.ro,6040227046298,1980-08-13,"Intrarea Alin Albu Nr. 35, Oradea, 294889",0747 505 247,d2:53:85:99:04:aa,56.126.7.122,RO56AQIK1421871729624021,2024-06-20 23:32:12,2208,878,472,1195188
Iulian Barbu,iulianbarbu,iulianbarbu@post.ro,7630518069845,1948-03-30,"Bulevardul Cristea, Ianca, 503125",0737 928 716,09:2c:1e:6c:ed:83,56.28.39.119,RO35ODKK9995774352667728,2024-05-01 05:21:52,14566,707,516,779578
Silvia Albu,silviaalbu,silviaalbu@acasa.ro,3161222037684,1938-07-02,"Aleea Olimpia Ardelean, Negresti-Oas, 679493",0240 910 947,e8:e9:e8:fd:de:ae,165.186.47.3,RO67EUFP9872272592478655,2025-02-04 23:01:52,10462,729,323,590061
Agnos Nistor,agnosnistor,agnosnistor@141.ro,8440805452434,2006-05-18,"Soseaua Leana Stancu, Glina, 473276",0232 188 398,92:61:3b:50:52:9c,209.179.128.27,RO72GNRF6170642328466554,2024-07-12 10:46:03,19464,897,182,374329
Diana Tomescu,dianatomescu,dianatomescu@post.ro,6341013250425,2022-11-17,"Soseaua Stan, Popesti-Leordeni, 539758",0734 134 411,dc:aa:25:36:c0:e5,203.48.172.149,RO25XFGA0754939947648623,2024-07-25 14:47:01,27407,992,483,1866845
Cristofor Toma,cristofortoma,cristofortoma@141.ro,1500520081660,1952-11-28,"Intrarea Tudor Nr. 503, Campulung, 275882",0737 086 905,59:b0:c8:8e:b2:12,204.239.70.242,RO06OEJE4543583177104386,2024-07-13 11:35:27,34933,541,730,1676325
Tania Tudor,taniatudor,taniatudor@zzup.ro,5940708400486,1975-03-07,"Aleea Oprea, Sinaia, 663157",0251 051 245,4c:93:67:1d:ae:d2,123.201.197.243,RO33OVPR5361228469074984,2024-06-04 04:26:28,15516,294,524,674990
Carla Diaconu,carladiaconu,carladiaconu@post.ro,6081107085809,1919-05-29,"Bulevardul Pop Nr. 73, Targoviste, 983416",0747 562 306,45:b4:ed:9c:19:8a,174.2.24.98,RO95ERPP8703648589835955,2025-02-19 08:58:09,14114,722,545,1699017
Clarisa Popa,clarisapopa,clarisapopa@email.ro,6750217164602,1990-08-23,"Strada Valter Tabacu, Vlahita, 437577",0734 853 423,13:e6:a3:7e:00:72,43.173.78.112,RO44XNJU6982841210788992,2025-01-19 19:08:46,32840,196,257,645878
Edmond Niță,edmondniță,edmondniță@email.ro,6480327193076,2023-12-08,"Intrarea Stan, Roseti, 372925",0745 881 536,35:53:ef:88:3e:f4,101.152.205.254,RO13XWMS1948371173710945,2024-09-19 20:55:52,19195,417,508,1458648
Niculiță Ionescu,niculițăionescu,niculițăionescu@gmail.com,3760303436843,2008-03-28,"Soseaua Stănescu Nr. 70, Targu Secuiesc, 977644",0784 812 667,41:be:93:56:d2:0c,179.195.152.161,RO67WQLR1714531390881805,2024-07-26 14:57:47,8014,504,701,1778674
Viorela Cristea,viorelacristea,viorelacristea@141.ro,3230926355311,2005-12-09,"Strada Cristea Nr. 98, Motru, 990956",0721 825 216,ee:fc:eb:8d:45:23,133.164.89.102,RO46CSID6646465899422455,2024-06-30 02:17:41,21752,647,673,1771141
Timea Mocanu,timeamocanu,timeamocanu@gmail.com,3620711264717,1981-12-26,"Bulevardul Filip Popa Nr. 30, Dancu, 547832",0739 241 687,cc:f0:05:6c:61:99,150.68.85.4,RO13OSKJ0811154629291239,2024-07-06 20:05:34,2915,651,295,1696349
Petrică Dima,petricădima,petricădima@141.ro,2061111155663,1969-10-30,"Bulevardul Aanei, Cobadin, 612765",0711 222 167,3f:8d:6a:d7:e0:82,133.140.109.82,RO98YHIY9826196710077160,2024-06-04 07:07:52,13958,982,603,1465666
Horia Ioniță,horiaioniță,horiaioniță@email.ro,3240311045842,1918-02-28,"Soseaua Nistor Nr. 32 Bl. 98  Sc. 65 Ap. 816, Simeria, 530590",0722 626 714,96:13:47:09:72:df,32.191.47.180,RO88KNXH7364908522210524,2025-03-08 13:18:20,31684,661,383,444018
Julieta Ionescu,julietaionescu,julietaionescu@gmail.com,6591221051840,1951-09-12,"Soseaua Ofelia Georgescu, Videle, 610404",0250 075 251,3a:74:4f:e6:42:20,160.153.41.128,RO47BJCK7320556822799978,2024-04-25 22:47:19,7214,265,317,1854420
Magdalena Toma,magdalenatoma,magdalenatoma@zzup.ro,1150722064141,2022-09-07,"Aleea Ardelean Nr. 417 Bl. 70  Sc. 58 Ap. 252, Savinesti, 597197",0249 531 807,bf:3d:e9:1e:bd:c2,73.122.182.108,RO09AGOM9212204250303301,2025-02-06 20:29:18,23429,169,390,450171
Sânziana Manole,sânzianamanole,sânzianamanole@acasa.ro,8580413054418,1990-09-11,"Drumul George Manole Nr. 71 Bl. 46  Sc. 55 Ap. 936, Suceava, 181419",0264 638 892,1f:f2:f3:ff:a9:fe,86.9.53.112,RO45EBSB1371794006088764,2025-01-03 00:51:50,11842,927,286,576074
Ramona Dinu,ramonadinu,ramonadinu@141.ro,5580122512887,1913-01-24,"Aleea Dochioiu Nr. 29, Rucar, 303028",0733 218 684,7f:e8:f6:45:f7:f6,211.6.0.115,RO68OUZG1777922998973304,2024-07-21 18:30:57,1063,353,369,884159
Augustina Ionescu,augustinaionescu,augustinaionescu@post.ro,5920505152001,1994-03-04,"Aleea Pop, Fundulea, 248058",0721 131 943,e3:a2:9c:11:7d:a1,187.104.105.201,RO60CDIJ2058300739121384,2024-12-13 07:25:59,27924,149,685,1256570
Eleonora Preda,eleonorapreda,eleonorapreda@141.ro,8050831527321,2003-09-01,"Bulevardul Suciu Nr. 635 Bl. 12  Sc. 17 Ap. 160, Satu Mare, 219289",0264 912 211,f7:7f:ab:0d:05:b0,31.119.97.66,RO08XFLV3630795257575505,2024-06-04 10:51:53,14723,83,412,1118036
Lazăr Ioniță,lazărioniță,lazărioniță@gmail.com,5300825168507,2020-04-25,"Strada Mocanu Nr. 38, Pantelimon, 880981",0753 789 905,25:ac:66:50:89:62,219.29.34.149,RO30KBIB3701527138563116,2025-02-12 13:14:43,11563,22,427,873386
Cantemir Diaconescu,cantemirdiaconescu,cantemirdiaconescu@kappa.ro,1680910014244,1951-03-13,"Strada Haralambie Florea Nr. 38 Bl. 84  Sc. 45 Ap. 745, Oltenita, 641119",0237 273 623,b9:1a:be:e0:d2:2d,200.61.17.223,RO54NHMK4152889778700500,2024-10-16 04:13:23,8258,30,569,1632258
Ica Stoica,icastoica,icastoica@gmail.com,8270411233081,1965-10-08,"Intrarea Ilarie Florea Nr. 977, Turnu Magurele, 962477",0780 003 396,82:d4:d1:ac:ba:50,34.104.175.7,RO58CNVO0694088351904283,2024-11-19 18:30:16,28423,677,497,1734027
Magdalena Dinu,magdalenadinu,magdalenadinu@gmail.com,6330108527529,1927-07-13,"Aleea Livia Mazilescu Nr. 33 Bl. 60  Sc. 71 Ap. 156, Sadova, 913210",0724 010 963,7d:36:8e:da:cc:ee,42.45.221.84,RO97UTUX7146558381078901,2024-12-11 07:31:52,33413,230,533,213040
Emilia Tudor,emiliatudor,emiliatudor@email.ro,3411023435180,1988-09-16,"Strada Carina Nemeș Nr. 10, Giurgiu, 618431",0242 110 303,65:38:08:5b:f7:f7,94.205.113.236,RO28PFAH1675359892887476,2024-09-06 17:18:45,16351,560,175,314442
Șerban Ababei,șerbanababei,șerbanababei@email.ro,5610606342211,1961-04-29,"Drumul Coralia Dumitrescu Nr. 45, Baraolt, 772829",0723 847 438,03:a4:bf:ad:9f:56,221.171.22.96,RO39HJUH9206033685262174,2024-05-06 17:05:43,544,477,594,1496884
Vicențiu Voinea,vicențiuvoinea,vicențiuvoinea@gmail.com,3510711035203,1977-02-20,"Soseaua Amza Nemeș Nr. 734 Bl. 74  Sc. 65 Ap. 280, Moinesti, 447469",0241 124 128,ee:42:d7:fb:32:4d,48.13.244.161,RO78ZZKW1087263619455638,2024-08-25 21:23:33,7745,310,314,383692
Elodia Ioniță,elodiaioniță,elodiaioniță@141.ro,1800921416171,1948-02-21,"Bulevardul Ioniță Nr. 96, Rasinari, 867369",0711 287 467,09:2f:6e:56:3f:70,15.218.16.36,RO39KSBZ2102232804302755,2025-03-04 13:05:08,19433,583,162,1242747
Vera Stoica,verastoica,verastoica@email.ro,4581027122391,1962-01-24,"Strada Nistor Nr. 424, Fagaras, 781613",0236 106 640,37:18:e4:70:22:a4,52.159.254.236,RO16WMXA9046640568367433,2024-05-20 09:51:13,23368,905,453,1551888
Aglaia Preda,aglaiapreda,aglaiapreda@141.ro,6970427355333,1938-09-01,"Drumul Ioniță Nr. 894 Bl. 50  Sc. 45 Ap. 229, Sinaia, 461380",0753 792 184,93:e9:92:47:74:55,71.59.215.167,RO86UUKS5459212909101750,2024-07-07 18:45:44,25093,716,156,631713
Alice Nistor,alicenistor,alicenistor@141.ro,6531206019620,2007-01-27,"Strada Nistor, Drobeta-Turnu Severin, 418154",0239 561 967,a7:74:91:9d:35:eb,186.110.79.253,RO84QLWY9341689707619471,2024-06-18 11:37:39,2910,805,677,1200899
Dacian Diaconu,daciandiaconu,daciandiaconu@141.ro,3950824513561,1913-02-28,"Aleea Flavia Albu, Buzau, 319784",0762 810 933,9d:a6:02:0e:80:7e,50.137.230.106,RO47BYHA6921678902792330,2024-12-23 15:29:53,33752,659,214,366979
Zamfir Diaconescu,zamfirdiaconescu,zamfirdiaconescu@zzup.ro,1530517384174,1996-09-05,"Bulevardul Eftimie, Intorsura Buzaului, 389003",0769 859 491,64:b1:47:d2:ea:5d,188.142.164.32,RO56MHXJ8336780936229367,2024-10-21 22:03:01,30255,188,171,963260
Olga Ioniță,olgaioniță,olgaioniță@zzup.ro,4440901027025,2008-10-02,"Soseaua Pamfil Mocanu Nr. 82, Moldova Veche, 409256",0243 723 459,7d:a5:00:d9:4d:32,160.230.93.118,RO49WEJU9460894160507219,2025-03-03 10:44:27,522,611,20,1139183
Aristița Stancu,aristițastancu,aristițastancu@post.ro,5450514334961,1994-02-03,"Soseaua Ababei, Jimbolia, 256348",0762 077 880,d1:dd:9a:ad:0c:03,91.76.13.217,RO65KHVD7380594594667389,2024-04-24 15:59:28,15247,912,735,190353
