person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Oliviu Stoica,oliviustoica,oliviustoica@141.ro,5680918224979,1936-11-05,"Bulevardul Niță Nr. 144, Darabani, 637963",0757 639 308,3e:a8:03:bb:1b:5a,146.10.54.118,RO58KCCX0963821731829160,2025-04-08 18:02:04,23675,839,7,1919864,16c955c5-82f0-4143-909f-115fd9f07be6
Ancuța Nemeș,ancuțanemeș,ancuțanemeș@post.ro,6991110327345,1919-10-21,"Soseaua Suciu Nr. 83 Bl. 77  Sc. 19 Ap. 559, Corund, 447862",0269 439 790,bc:4f:b7:f6:d0:23,9.110.2.197,RO08EZZQ4170091579685695,2025-04-08 18:02:04,4458,252,344,1876762,f57f6665-06c3-4125-bc4e-6d09f08def60
Olimpian Suciu,olimpiansuciu,olimpiansuciu@kappa.ro,4491010047101,1936-04-01,"Intrarea Stan, Pipera (Voluntari), 556505",0711 845 775,68:44:5b:b3:f8:08,18.154.120.93,RO82ZFYS2680273047760955,2025-04-08 18:02:04,9239,835,546,886024,a215adf2-0d70-48dc-af93-b93f3e9d7cf0
Sorina Dobre,sorinadobre,sorinadobre@post.ro,8770819515881,2017-09-05,"Soseaua Mazilescu, Beius, 828752",0752 665 151,38:d3:5a:bc:6a:ca,119.71.4.219,RO02OTTJ5513706580302828,2025-04-08 18:02:04,28320,544,387,1839977,5c1b3d4b-4b0e-4b0a-930f-c04956c26611
Ghenadie Dumitrescu,ghenadiedumitrescu,ghenadiedumitrescu@kappa.ro,1890429448383,1935-05-09,"Aleea Brândușa Pușcașu Nr. 20, Odobesti, 890276",0735 161 615,24:21:08:48:0f:b7,43.221.78.207,RO10WISG0794360411076853,2025-04-08 18:02:04,28304,943,400,1166141,4175e791-108e-4a3d-9d4a-483c5e45e6c1
Fabiana Dima,fabianadima,fabianadima@zzup.ro,5481223529781,1947-05-18,"Strada Codrin Niță Nr. 24, Feldru, 158623",0238 089 164,b0:43:a7:ab:21:bd,25.183.4.22,RO90GNAM0513869369232860,2025-04-08 18:02:04,20751,470,723,432883,24afcbdc-8b5f-45ee-8659-1b68f39d1b4d
Mitruț Toma,mitruțtoma,mitruțtoma@gmail.com,7890610384039,1999-06-28,"Aleea Norica Stoica, Barlad, 272387",0744 772 036,16:e0:93:f1:d7:7d,63.27.69.165,RO09PBNQ3404020908499766,2025-04-08 18:02:04,9280,393,392,936541,9456cb29-f2b3-4552-a072-825dfc6b6843
Mădălina Florea,mădălinaflorea,mădălinaflorea@gmail.com,3550919064256,1984-05-27,"Soseaua Pușcașu Nr. 143, Motru, 505430",0264 307 654,b6:85:87:8e:3c:ca,37.113.12.87,RO91BFOA3572250273115765,2025-04-08 18:02:04,21684,859,510,1742759,afce0798-6022-4add-9ce5-90a945687f19
Marga Popa,margapopa,margapopa@zzup.ro,6410918293111,1936-03-27,"Soseaua Flavia Voinea Nr. 56, Petrila, 694150",0762 211 012,c8:1f:2e:a2:74:51,60.251.160.73,RO36XWXN2635109009301624,2025-04-08 18:02:04,11472,256,633,554438,dcebf256-7962-4e6c-b924-5ffcf078e6b1
Adela Popa,adelapopa,adelapopa@zzup.ro,3531101404267,1909-04-29,"Intrarea Carmina Ionescu, Marginea, 635948",0762 530 515,64:c7:b8:0c:8e:21,25.247.73.131,RO12DKPQ1712523916344620,2025-04-08 18:02:04,26420,662,598,179398,1bb0d0f1-d046-46a6-9a13-d1390ff19bd6
Agata Georgescu,agatageorgescu,agatageorgescu@zzup.ro,3180428159133,2014-03-19,"Bulevardul Tudor Nr. 767, Baia Mare, 416157",0725 055 195,64:50:ad:fd:56:f8,112.92.249.225,RO40SHWQ2184606774578090,2025-04-08 18:02:04,22839,223,559,648745,9421c8b0-d6ed-42c8-91f1-07e6699cea14
Gheorghiță Ababei,gheorghițăababei,gheorghițăababei@post.ro,5660727355802,1963-09-30,"Soseaua Diaconescu, Gherla, 367277",0711 895 880,ae:f5:9e:3c:64:44,13.234.211.151,RO52HPMN8010111365927187,2025-04-08 18:02:04,15042,973,740,1545666,8745726e-971e-47f2-8ed5-7ebde279ef9f
Geanina Popa,geaninapopa,geaninapopa@zzup.ro,2630218515027,1940-07-08,"Strada Diaconu Nr. 938 Bl. 60  Sc. 28 Ap. 314, Dumbravita, 661157",0721 465 045,5a:ac:7a:42:4b:8f,14.234.241.8,RO51NSVH9172764330097143,2025-04-08 18:02:04,19772,79,158,599062,b2680399-8e30-44c0-99f4-a0f555d14dc3
Roberta Marin,robertamarin,robertamarin@kappa.ro,1701227059139,1948-08-21,"Intrarea Ilarie Aanei, Urlati, 306371",0784 834 620,c4:ad:b6:55:05:bd,200.138.69.47,RO86NUGX9241246935416189,2025-04-08 18:02:04,16844,878,300,70380,373e5bf6-8b9b-4d9e-8e55-f14efd971f9a
Rozalia Cristea,rozaliacristea,rozaliacristea@acasa.ro,5520717127499,1992-04-27,"Strada Marin, Macin, 161012",0730 868 393,88:0f:88:14:57:00,24.237.210.185,RO76DYEL2426080693896180,2025-04-08 18:02:04,23202,182,454,860250,0cc2ee47-3b07-4602-ab4b-d067c29a41a0
Valentina Pop,valentinapop,valentinapop@zzup.ro,2241004251666,2011-12-05,"Aleea Iancu Dima, Seini, 818789",0769 105 401,0e:06:c5:d4:a3:88,25.103.92.86,RO65CXYM0179946271177626,2025-04-08 18:02:04,35708,701,108,1049373,045e91b4-48df-4e98-b987-55b93dea5c71
Simina Nistor,siminanistor,siminanistor@acasa.ro,2460424220797,1973-08-23,"Bulevardul Mocanu Nr. 18 Bl. 14  Sc. 68 Ap. 239, Gaesti, 620860",0244 349 981,a6:ab:0e:32:aa:98,2.98.26.34,RO97OHHI2114854730656149,2025-04-08 18:02:04,19624,829,559,1989129,b1c17dd3-6dec-464e-be2e-d1ed4a6f5ae4
Bogdan Ardelean,bogdanardelean,bogdanardelean@kappa.ro,2261214125332,1913-02-13,"Aleea Eftimie Nr. 498, Cugir, 519808",0255 117 473,98:90:ea:04:a8:c6,167.41.224.23,RO79OGHZ5788714947754806,2025-04-08 18:02:04,24856,242,256,561979,6b4ceaba-b7e0-48e1-9ef1-6ee3ce90ea09
Luciana Barbu,lucianabarbu,lucianabarbu@gmail.com,2831118138731,1987-06-13,"Drumul Ionescu Nr. 27 Bl. 82  Sc. 46 Ap. 243, Gura Humorului, 857316",0758 311 887,bc:42:9b:a9:fb:51,88.191.179.6,RO34FNDW7608039346157842,2025-04-08 18:02:04,35941,20,443,1142927,4eaa1d75-9bce-4cf0-9468-e3e9c747ebb1
Lucian Toma,luciantoma,luciantoma@kappa.ro,8540716349671,1993-09-19,"Aleea Suzana Dima Nr. 68 Bl. 82  Sc. 58 Ap. 516, Feldru, 812832",0748 182 809,2a:51:72:f6:af:5b,14.3.248.55,RO42DHQM9789053167821875,2025-04-08 18:02:04,24834,978,69,1650279,d59048d2-60aa-43d8-be3b-04c066ba0e0f
Emanoil Popa,emanoilpopa,emanoilpopa@post.ro,1441015353962,2010-06-19,"Strada Zenobia Diaconescu, Raducaneni, 525866",0734 217 780,68:4a:9d:93:dc:15,19.113.220.244,RO31QHMJ7378884042218688,2025-04-08 18:02:04,29985,207,718,1881984,213410e1-ec44-4a15-8d07-5fe07c0c926d
Ianis Diaconescu,ianisdiaconescu,ianisdiaconescu@141.ro,2430313042319,2022-06-17,"Bulevardul Barbu Nr. 837, Cobadin, 434980",0766 672 601,e6:73:0d:35:c9:0e,219.50.66.194,RO63AWXY5780469126206467,2025-04-08 18:02:04,23357,696,358,1999039,38c9d28d-f4be-4613-8760-65027174f81c
Cleopatra Dima,cleopatradima,cleopatradima@kappa.ro,2771215393868,1967-01-18,"Bulevardul Profira Tomescu, Tomesti, 819933",0765 170 794,f8:d7:14:8d:6c:ec,69.156.63.40,RO29ISDD0087502659292568,2025-04-08 18:02:04,24518,950,439,184481,72f30eb5-c624-46fd-aa14-b1e2f944bd2b
Octaviu Ardelean,octaviuardelean,octaviuardelean@post.ro,2811131356331,1975-08-03,"Drumul Stănescu Nr. 308, Ruscova, 578344",0770 118 845,80:9a:2a:34:5a:7f,147.115.70.139,RO81IKDK1568532806125055,2025-04-08 18:02:04,14805,418,497,222410,52d0b7fb-5a82-456e-aead-9c8df0806e43
Zeno Mocanu,zenomocanu,zenomocanu@post.ro,1180120383030,1986-07-21,"Aleea Diaconescu Nr. 86, Segarcea, 224061",0246 699 982,ec:61:94:ca:4b:51,1.234.90.188,RO44TOEA7545476530304798,2025-04-08 18:02:04,30146,289,346,26052,6e91df25-4504-46b7-af10-957cce35cb83
Dariana Dinu,darianadinu,darianadinu@kappa.ro,5400722419279,1932-10-18,"Aleea Dinu, Murfatlar, 402990",0231 688 301,5a:5f:90:41:47:d0,77.194.0.92,RO10OSFV2727454407601977,2025-04-08 18:02:04,21401,619,667,378175,4b9e90e0-b76c-4c09-8f67-69ab09ad5904
Monalisa Florea,monalisaflorea,monalisaflorea@acasa.ro,2950115145382,1965-12-27,"Soseaua Dumitra Popa Nr. 40 Bl. 24  Sc. 25 Ap. 843, Tasnad, 540233",0739 419 860,aa:32:41:da:34:a2,90.17.152.201,RO84PNYB9704848031461743,2025-04-08 18:02:04,21855,712,125,216815,ea598d27-2a58-4956-a7d8-db24ceb6a41d
Astrid Ionescu,astridionescu,astridionescu@acasa.ro,2361110265952,1984-07-31,"Soseaua Niță Nr. 54 Bl. 64  Sc. 37 Ap. 554, Beclean, 806495",0754 990 545,de:ad:b6:c9:47:68,13.86.253.13,RO67AMBW6370893205039095,2025-04-08 18:02:04,16770,337,758,548691,9e59a731-407e-472e-8da0-b58fafcb0e1b
Iolanda Ene,iolandaene,iolandaene@acasa.ro,7100318202932,1988-03-14,"Strada Casiana Diaconescu Nr. 837 Bl. 16  Sc. 26 Ap. 458, Dragalina, 252421",0267 101 947,0e:f7:67:8b:e9:5f,170.57.252.230,RO44YZAH5420703576357432,2025-04-08 18:02:04,11821,643,284,124238,2f9db4b1-3b69-4022-9300-47a8927c18a0
Georgel Diaconescu,georgeldiaconescu,georgeldiaconescu@kappa.ro,1460706524273,1982-12-26,"Strada Pop Nr. 31, Motatei, 862623",0245 082 931,b4:05:c8:d4:09:81,192.217.183.29,RO41PYRG8962439950924429,2025-04-08 18:02:04,1558,88,208,1915626,76039a03-15f9-4c1f-bd10-cccd1d378f03
Valentina Georgescu,valentinageorgescu,valentinageorgescu@acasa.ro,7590724073168,1909-12-10,"Drumul Ene, Draganesti-Olt, 774975",0761 336 391,42:e2:98:87:35:3b,17.149.225.120,RO55TMZE5673772038813542,2025-04-08 18:02:04,14523,773,539,653833,aab7b2db-ef06-456a-9c25-0391e95a1beb
Aurică Toma,auricătoma,auricătoma@zzup.ro,4771230255869,1954-05-10,"Aleea Viviana Nistor, Amara, 955692",0736 852 490,2e:0c:81:7a:a0:e3,18.106.68.40,RO51ANDS9816358634029372,2025-04-08 18:02:04,1992,996,427,323856,f7d2b2f7-a871-4692-8092-c67178f6a8d9
Vasilica Florea,vasilicaflorea,vasilicaflorea@kappa.ro,5420219396412,2003-01-05,"Aleea Filip Ababei Nr. 48, Beclean, 361456",0256 916 665,94:4e:65:3b:4c:cf,39.224.241.209,RO68UBNM7988905426255073,2025-04-08 18:02:04,35099,707,186,87486,e67f9711-f058-4dae-b654-8a1906dd83a9
Alexe Dima,alexedima,alexedima@zzup.ro,4400819221788,1933-03-28,"Aleea Popa Nr. 56 Bl. 57  Sc. 18 Ap. 989, Aiud, 551305",0724 153 820,28:a8:5c:25:50:77,106.83.107.172,RO26KGQW8085560887709040,2025-04-08 18:02:04,11834,208,619,199790,fedb74f6-68cd-472b-88a5-50681ea5a097
Flora Diaconescu,floradiaconescu,floradiaconescu@141.ro,2430131438589,1960-12-23,"Soseaua Stoica Nr. 935, Piatra-Neamt, 454637",0762 866 207,b4:67:2a:cb:d0:e0,155.20.59.22,RO73HBEN0647896662649138,2025-04-08 18:02:04,34025,479,47,1691078,4051b00b-58d1-4e95-82be-284889da67db
Svetlana Tudor,svetlanatudor,svetlanatudor@141.ro,5621219123963,1998-06-22,"Soseaua Denisa Stan Nr. 13 Bl. 15  Sc. 74 Ap. 472, Zimnicea, 407267",0257 044 073,04:fc:30:b5:4d:60,131.223.64.162,RO50VIGK9255375826074057,2025-04-08 18:02:04,19874,967,359,474893,70a47e75-8a08-41a7-bd61-a207661ab4e3
Tudosia Oprea,tudosiaoprea,tudosiaoprea@gmail.com,6161012130101,2001-09-16,"Strada Rafael Ababei Nr. 783 Bl. 40  Sc. 83 Ap. 315, Strejnicu, 752015",0743 537 342,70:9f:44:18:21:0d,128.163.197.213,RO39JLOW1248037891566484,2025-04-08 18:02:04,27118,847,634,469783,f74ab247-9fab-40b4-acff-b7217fb2d4da
Cătălina Niță,cătălinaniță,cătălinaniță@gmail.com,3240110201255,1969-01-04,"Drumul Bucur Marin Nr. 23 Bl. 56  Sc. 17 Ap. 498, Tarnaveni, 120505",0749 272 949,3a:50:47:3d:32:85,166.51.235.29,RO63KCDQ2734136736089870,2025-04-08 18:02:04,23444,949,715,1254677,e861face-66ec-47ed-bef6-ad1c0abd332f
Iulian Diaconu,iuliandiaconu,iuliandiaconu@post.ro,3270110134631,1991-05-10,"Bulevardul Barbu Nr. 72, Dabuleni, 290137",0737 169 932,7a:3d:41:eb:28:49,7.106.178.147,RO77VRAU6852500360383670,2025-04-08 18:02:04,24350,823,222,1977415,4bc3d72d-af5b-4023-b0c2-aff7fe22f6cd
Marilena Dinu,marilenadinu,marilenadinu@kappa.ro,5530621212546,1946-06-09,"Drumul Anca Dumitrescu Nr. 59 Bl. 90  Sc. 60 Ap. 129, Baia Sprie, 577983",0251 910 750,4e:dc:70:71:08:7d,209.174.32.189,RO36YMWP8995914907161501,2025-04-08 18:02:04,1003,37,586,1341173,23165a03-26dd-472c-90a4-307baab3e20f
Eusebia Popescu,eusebiapopescu,eusebiapopescu@acasa.ro,4500825360246,1982-01-23,"Strada Șerban Tabacu, Gaesti, 962681",0248 985 933,28:14:e2:bf:d4:55,145.131.221.212,RO06VDUN3279269436907800,2025-04-08 18:02:04,10031,574,277,1599169,5d292d40-7e3b-4aad-8258-7f38810df0b6
Martin Suciu,martinsuciu,martinsuciu@kappa.ro,4420110115827,1995-06-23,"Strada Gheorghiu Nr. 37, Fetesti, 838730",021 231 6502,76:e0:16:b2:28:2b,60.168.243.173,RO30XSNA8991359617428835,2025-04-08 18:02:04,20852,253,656,98887,2f1ba382-a151-44b6-bca3-4f92db96f55c
Carina Barbu,carinabarbu,carinabarbu@zzup.ro,1921128109362,2020-01-03,"Drumul Ababei Nr. 69, Barbulesti, 344650",0261 759 911,76:ff:50:d8:48:02,117.131.9.76,RO83LWSD8422092093463705,2025-04-08 18:02:04,34710,807,197,939505,cde601f0-9560-49f1-9ccf-2d2297879e56
Dumitra Nemeș,dumitranemeș,dumitranemeș@email.ro,1180302128020,1945-03-14,"Aleea Eremia Mocanu Nr. 379, Caransebes, 589426",0723 728 374,a2:07:54:1a:ab:4d,207.250.119.42,RO21ZOSC5698784076447589,2025-04-08 18:02:04,11769,19,410,1295045,000fb288-1cd3-4cf9-8bff-48f83f435c0e
Octav Dobre,octavdobre,octavdobre@kappa.ro,5221231028603,1952-12-20,"Drumul Norica Stoica Nr. 65, Prejmer, 625883",0231 835 939,fc:7e:33:71:cc:d2,114.254.178.24,RO62XJXQ0171854355087419,2025-04-08 18:02:04,15378,428,270,1409531,4e5a1118-68ab-48ba-8d0d-0a43c41e8fab
Octaviana Diaconu,octavianadiaconu,octavianadiaconu@acasa.ro,6870719221983,1935-10-18,"Drumul Suzana Dobre Nr. 57 Bl. 77  Sc. 77 Ap. 844, Viseu de Sus, 547954",0248 268 193,60:91:78:14:ed:b4,202.46.148.102,RO57IZON5084059454392441,2025-04-08 18:02:04,13972,667,47,393913,a3ed164f-75fc-4fdb-8564-6d81d08b8132
Ligia Popa,ligiapopa,ligiapopa@141.ro,6520125190630,1948-09-08,"Aleea Florea Nr. 478 Bl. 66  Sc. 47 Ap. 293, Ianca, 367395",0744 409 866,d8:9a:5e:74:5b:8b,32.104.87.133,RO73YJOQ7495808791110065,2025-04-08 18:02:04,18199,39,738,403489,d09862cb-17b8-428d-8a5d-dd4857dfd5dd
Viviana Diaconu,vivianadiaconu,vivianadiaconu@email.ro,8150811514090,1963-08-10,"Drumul Geta Tabacu Nr. 56 Bl. 73  Sc. 35 Ap. 551, Siret, 721346",0723 237 172,ee:6f:85:52:b4:71,69.92.120.186,RO85OIXH4964216311922571,2025-04-08 18:02:04,28199,884,163,1048452,2e64b7b4-c2a0-423a-823e-5b143f114bfb
Mihnea Mocanu,mihneamocanu,mihneamocanu@zzup.ro,2630307385630,1946-04-11,"Aleea Marin Nr. 305, Satu Mare, 386062",0233 554 600,ce:a2:1f:2b:ec:ff,16.229.187.250,RO13MZUQ6509232201361979,2025-04-08 18:02:04,21014,158,514,1029691,8cb20119-9d1e-4086-b8e6-ece7a2662117
Ionela Barbu,ionelabarbu,ionelabarbu@post.ro,2860215117208,1979-08-22,"Strada Steliana Ene Nr. 583, Gheorgheni, 769040",0755 027 996,42:e6:09:90:07:3a,177.125.178.78,RO54EMLR7015077977532055,2025-04-08 18:02:04,24024,181,307,853423,586adc34-6e13-4620-b641-2903250391e1
Semenica Manole,semenicamanole,semenicamanole@gmail.com,1750616469640,1958-09-11,"Drumul Robertina Georgescu Nr. 817 Bl. 12  Sc. 55 Ap. 168, Focsani, 480029",0786 285 789,5a:ad:4a:91:bb:82,95.213.203.245,RO92TJCE0849052078389781,2025-04-08 18:02:04,32403,785,190,667046,14faa8e4-392d-4b18-bbfb-bddf2352c9b8
Flora Popescu,florapopescu,florapopescu@gmail.com,2691129086590,1963-10-01,"Bulevardul Barbu Nr. 968 Bl. 95  Sc. 31 Ap. 203, Pantelimon, 247957",0248 002 256,60:39:9d:b0:fd:9e,98.77.69.88,RO12OARS6441582443557819,2025-04-08 18:02:04,630,914,290,111094,18a90849-d018-4373-a950-49f5fabcb5b9
Adelaida Diaconescu,adelaidadiaconescu,adelaidadiaconescu@zzup.ro,4401007275547,1985-12-06,"Drumul Dacian Dima, Onesti, 330381",0725 899 427,4c:77:9e:59:69:e7,30.91.207.225,RO42TLJW8780352134016327,2025-04-08 18:02:04,32889,638,240,1998411,cbbbeada-88b7-4989-9254-95253eb0d862
Nicuță Ionescu,nicuțăionescu,nicuțăionescu@acasa.ro,5810120401185,1919-01-26,"Soseaua Tomescu, Orsova, 697486",0261 386 869,06:2c:81:59:cb:27,113.102.11.156,RO12FJWU5797902986847590,2025-04-08 18:02:04,34012,653,166,319630,1732f7e4-deba-4787-b65b-55ccff196254
Zenovia Stoica,zenoviastoica,zenoviastoica@kappa.ro,8000128459520,1922-01-23,"Aleea Cristea, Sannicolau Mare, 163978",0770 701 644,04:af:8f:f4:38:fa,156.217.209.18,RO98DPPP4703084378935524,2025-04-08 18:02:04,4799,725,248,275496,0025f740-7208-4102-ae1f-57c5dc3b3a6c
Ioan Nistor,ioannistor,ioannistor@email.ro,2510321298771,1917-05-18,"Soseaua Aanei, Buhusi, 324516",0758 251 590,a6:69:d3:c3:01:ea,20.243.253.147,RO93MZQK9397110776658092,2025-04-08 18:02:04,10070,157,366,596072,e405b1d1-8f9c-4066-8395-f7dae9306f48
Gina Marin,ginamarin,ginamarin@acasa.ro,7890422270893,1994-02-11,"Drumul Dinu, 1 Decembrie, 446704",0256 524 203,f0:af:7b:37:25:4e,7.140.99.53,RO50QRCT4543766654714366,2025-04-08 18:02:04,1774,934,476,185927,3837b0e9-a405-4c65-a940-e8d8032c8768
